,player_year,Player,Season_x,Age_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd,Tm,label
701,Reggie Jackson/2015-16,Reggie Jackson,2015-16,25,NBA,79,30.7,6-3,79,2424,8.0,18.5,6.3,13.5,1.8,5.0,4.3,5.0,0.9,2.9,3.8,7.3,0.9,0.2,3.3,2.8,22.1,0.434,0.464,0.353,0.482,0.864,0.535,19.6,0.268,0.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,109,108,4.9,1.9,6.9,0.136,3.9,-1.6,2.3,2.6,1.95153846154,3.78087912088,70.5054945055,47.8791208791,1.27472527473,0.43956043956,1.46153846154,2.26373626374,1.77333333333,DET,12
702,Tristan Thompson/2015-16,Tristan Thompson,2015-16,24,NBA,82,27.7,6-9,34,2269,3.9,6.7,3.9,6.7,0.0,0.0,2.4,3.8,4.3,7.5,11.7,1.0,0.6,0.8,1.0,3.2,10.2,0.588,0.588,,0.588,0.616,0.611,15.9,0.0,0.576,13.5,23.3,18.4,4.0,0.9,1.8,10.4,11.7,130,104,5.6,3.1,8.7,0.185,0.2,1.3,1.5,2.0,1.95854368932,4.25097087379,35.2621359223,27.3689320388,0.271844660194,0.0873786407767,3.15533980583,5.99029126214,3.31632653061,CLE,4
703,Anthony Davis/2014-15,Anthony Davis,2014-15,21,NBA,68,36.1,6-10,68,2455,9.4,17.6,9.4,17.4,0.0,0.2,5.4,6.8,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.3,0.535,0.54,0.083,0.536,0.805,0.591,30.8,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,122,100,9.9,4.2,14.0,0.274,4.2,3.0,7.1,5.7,1.96081395349,3.22244186047,49.8488372093,29.9186046512,0.337209302326,0.186046511628,2.88372093023,6.04651162791,3.44444444444,NOP,5
704,Marcus Smart/2016-17,Marcus Smart,2016-17,22,NBA,79,30.4,6-4,24,2399,4.0,11.2,2.6,6.3,1.4,5.0,3.0,3.8,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,0.359,0.42,0.283,0.422,0.812,0.486,12.0,0.443,0.334,3.7,10.5,7.1,22.0,2.6,1.2,15.6,18.8,102,108,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1.0,1.96447916667,3.90447916667,57.8125,43.6666666667,1.19791666667,0.260416666667,1.03125,2.0625,1.19277108434,BOS,12
705,Gary Harris/2016-17,Gary Harris,2016-17,22,NBA,57,31.3,6-4,56,1782,6.5,12.9,4.3,7.7,2.2,5.2,2.1,2.7,1.0,2.6,3.6,3.3,1.4,0.2,1.5,1.9,17.2,0.502,0.558,0.42,0.586,0.776,0.611,16.5,0.4,0.21,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,121,114,3.9,0.7,4.6,0.124,3.1,-1.6,1.5,1.6,1.968,3.79083333333,35.6166666667,22.2333333333,0.666666666667,0.15,0.733333333333,1.06666666667,1.29411764706,DEN,10
706,Serge Ibaka/2016-17,Serge Ibaka,2016-17,27,NBA,79,30.7,6-10,79,2422,7.0,14.6,5.2,9.9,1.8,4.7,1.6,1.9,1.9,6.1,8.0,1.1,0.6,1.8,1.6,3.2,17.4,0.48,0.522,0.391,0.543,0.856,0.566,16.4,0.323,0.127,5.7,19.0,12.2,5.2,0.8,4.2,9.2,20.9,109,109,2.5,2.6,5.1,0.101,-0.5,0.1,-0.4,1.0,1.96977777778,3.87777777778,47.1333333333,32.4888888889,0.422222222222,0.0888888888889,3.21111111111,6.22222222222,3.4,TOT,0
707,Solomon Hill/2014-15,Solomon Hill,2014-15,23,NBA,82,29.0,6-7,78,2381,3.8,9.6,2.8,6.4,1.0,3.1,2.4,2.9,1.1,3.7,4.7,2.8,1.0,0.3,1.7,2.7,11.0,0.396,0.43,0.327,0.45,0.824,0.507,10.2,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,101,105,0.9,2.6,3.5,0.072,-1.1,0.8,-0.3,1.0,1.9762195122,4.09317073171,41.2073170732,29.4146341463,0.560975609756,0.19512195122,1.0,1.79268292683,1.20588235294,IND,2
708,Elfrid Payton/2015-16,Elfrid Payton,2015-16,21,NBA,73,29.4,6-4,69,2145,5.3,12.3,4.8,10.7,0.5,1.5,1.9,3.2,1.3,3.1,4.4,7.9,1.5,0.3,3.0,2.7,13.1,0.436,0.451,0.326,0.456,0.589,0.478,13.9,0.126,0.26,3.9,9.6,6.7,32.8,2.1,0.8,17.9,20.4,100,108,0.5,1.7,2.2,0.05,-0.9,-0.5,-1.3,0.4,1.97686746988,3.9965060241,65.265060241,51.265060241,1.0843373494,0.469879518072,1.0843373494,1.68674698795,1.63636363636,ORL,12
709,Dwyane Wade/2014-15,Dwyane Wade,2014-15,33,NBA,62,31.8,6-4,62,1971,9.3,19.8,8.8,17.9,0.5,1.9,5.2,6.8,1.1,2.9,4.0,5.5,1.3,0.4,3.8,1.9,24.3,0.47,0.489,0.284,0.483,0.768,0.534,21.4,0.094,0.341,3.6,9.6,6.7,32.1,2.0,0.9,14.4,34.7,102,108,2.1,1.4,3.5,0.086,2.4,-1.2,1.2,1.6,1.98076923077,3.76215384615,61.0769230769,36.7692307692,0.784615384615,0.707692307692,1.13846153846,1.86153846154,1.42307692308,MIA,12
710,Andre Drummond/2016-17,Andre Drummond,2016-17,23,NBA,81,29.7,6-11,81,2409,7.2,13.6,7.2,13.5,0.0,0.1,2.0,5.3,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5,0.53,0.532,0.286,0.531,0.386,0.518,20.9,0.008,0.39,15.1,36.3,25.3,5.9,2.6,3.1,12.5,22.4,104,99,1.4,5.3,6.7,0.133,-2.1,2.9,0.8,1.7,1.98716049383,4.02962962963,45.6790123457,30.1481481481,0.58024691358,0.0864197530864,3.79012345679,6.86419753086,3.88607594937,DET,5
711,Tony Parker/2014-15,Tony Parker,2014-15,32,NBA,68,28.7,6-2,68,1953,7.4,15.3,6.7,13.7,0.7,1.6,2.4,3.1,0.3,2.1,2.4,6.2,0.8,0.0,2.7,2.0,18.0,0.486,0.493,0.427,0.508,0.783,0.539,15.9,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,105,107,2.4,1.7,4.1,0.1,0.2,-2.2,-2.0,0.0,1.98855421687,4.15192771084,65.6506024096,49.0963855422,1.50602409639,0.397590361446,0.795180722892,1.14457831325,1.29411764706,SAS,12
712,Greg Monroe/2014-15,Greg Monroe,2014-15,24,NBA,69,31.0,6-11,57,2137,7.1,14.4,7.1,14.4,0.0,0.0,4.2,5.7,3.9,8.0,11.9,2.4,1.3,0.6,2.5,2.5,18.5,0.496,0.496,,0.496,0.75,0.549,21.2,0.0,0.394,11.2,25.1,17.9,11.7,1.9,1.3,13.0,23.9,110,103,4.0,2.8,6.8,0.153,0.6,1.3,1.9,2.1,1.9914084507,3.85098591549,52.3661971831,34.4788732394,0.43661971831,0.169014084507,3.9014084507,7.0985915493,4.01449275362,DET,5
713,Brook Lopez/2015-16,Brook Lopez,2015-16,27,NBA,73,33.7,7-0,73,2457,8.7,17.0,8.6,16.7,0.0,0.2,4.6,5.9,3.0,5.4,8.4,2.2,0.8,1.8,2.6,3.2,22.0,0.511,0.515,0.143,0.512,0.787,0.562,21.7,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,109,109,4.5,1.7,6.2,0.121,1.1,0.2,1.3,2.1,1.99222222222,3.55432098765,47.975308642,27.8518518519,0.543209876543,0.222222222222,4.01234567901,8.46913580247,4.64285714286,BRK,0
714,Zach LaVine/2015-16,Zach LaVine,2015-16,20,NBA,82,28.0,6-5,33,2294,6.8,15.0,4.9,10.1,1.9,5.0,2.5,3.2,0.4,3.2,3.6,3.9,1.1,0.3,2.4,3.0,18.0,0.452,0.482,0.389,0.516,0.793,0.548,14.3,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,104,112,1.9,0.7,2.6,0.054,1.0,-2.4,-1.4,0.3,1.99243902439,4.27609756098,50.9268292683,34.3658536585,0.841463414634,0.329268292683,0.69512195122,1.23170731707,1.05555555556,MIN,7
715,Nik Stauskas/2016-17,Nik Stauskas,2016-17,23,NBA,80,27.4,6-6,27,2188,4.1,10.4,2.0,4.5,2.2,5.9,2.0,2.5,0.3,3.4,3.7,3.1,0.7,0.5,2.1,2.4,12.4,0.396,0.433,0.368,0.5,0.813,0.54,9.0,0.566,0.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,100,112,0.1,1.4,1.4,0.031,-1.7,-0.7,-2.4,-0.2,1.9943902439,4.38073170732,41.5,30.1585365854,0.414634146341,0.231707317073,1.14634146341,1.73170731707,1.44615384615,PHI,2
716,Donatas Motiejunas/2014-15,Donatas Motiejunas,2014-15,24,NBA,71,28.7,7-0,62,2037,6.2,12.4,5.4,10.0,0.9,2.4,1.8,2.9,2.4,5.0,7.4,2.3,1.0,0.6,2.2,3.6,15.1,0.504,0.536,0.368,0.539,0.602,0.553,14.4,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,107,105,2.4,2.3,4.7,0.11,-0.6,0.5,-0.1,1.0,1.99513888889,4.18194444444,53.1805555556,39.3055555556,0.472222222222,0.208333333333,3.02777777778,6.20833333333,3.20588235294,HOU,0
717,Will Barton/2015-16,Will Barton,2015-16,25,NBA,82,28.7,6-6,1,2353,6.5,15.0,4.8,10.1,1.7,5.0,3.3,4.1,0.9,6.4,7.3,3.1,1.1,0.6,2.1,2.2,18.0,0.432,0.476,0.345,0.489,0.806,0.535,16.0,0.331,0.273,2.7,20.0,11.2,14.4,1.5,1.3,11.2,23.0,105,108,2.4,1.9,4.3,0.088,0.3,-0.4,-0.1,1.1,1.99590361446,4.17795180723,48.4698795181,31.3734939759,0.807228915663,0.301204819277,1.66265060241,2.95180722892,1.79220779221,DEN,0
718,D'Angelo Russell/2016-17,D'Angelo Russell,2016-17,20,NBA,63,28.7,6-5,60,1811,7.0,17.2,4.3,9.6,2.7,7.6,2.9,3.7,0.6,3.8,4.4,6.0,1.7,0.3,3.5,2.6,19.6,0.405,0.447,0.352,0.483,0.782,0.518,15.3,0.443,0.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,101,113,0.3,1.0,1.3,0.034,1.1,-1.6,-0.5,0.7,1.99693548387,4.2614516129,67.3548387097,48.0322580645,0.935483870968,0.564516129032,0.951612903226,1.53225806452,1.31111111111,LAL,12
719,Chandler Parsons/2015-16,Chandler Parsons,2015-16,27,NBA,61,29.5,6-10,51,1799,6.4,13.0,4.3,8.0,2.1,5.0,1.9,2.7,0.6,5.1,5.7,3.4,0.9,0.4,1.9,2.3,16.7,0.492,0.54,0.414,0.571,0.684,0.589,16.2,0.386,0.209,1.8,15.6,8.7,16.0,1.3,1.0,11.8,20.5,110,108,2.6,1.6,4.3,0.114,1.6,0.3,1.9,1.8,1.99698412698,4.10825396825,50.126984127,34.9523809524,0.460317460317,0.206349206349,0.777777777778,1.53968253968,1.16666666667,DAL,0
720,Jimmy Butler/2015-16,Jimmy Butler,2015-16,26,NBA,67,36.9,6-7,67,2474,6.8,15.1,5.9,12.1,0.9,3.0,5.7,6.9,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4,0.454,0.489,0.312,0.485,0.832,0.562,21.3,0.198,0.459,3.4,11.6,7.6,21.4,2.2,1.3,9.6,24.4,116,106,6.5,2.7,9.1,0.177,3.6,0.3,4.0,3.7,2.00584269663,3.28078651685,51.7078651685,34.1123595506,0.797752808989,0.202247191011,1.41573033708,2.61797752809,2.1,CHI,0
721,D'Angelo Russell/2015-16,D'Angelo Russell,2015-16,19,NBA,80,28.2,6-5,48,2259,6.2,15.2,4.2,9.3,2.1,5.9,2.2,3.0,0.7,3.6,4.4,4.2,1.5,0.2,3.1,2.3,16.8,0.41,0.447,0.351,0.478,0.737,0.507,13.2,0.387,0.199,2.2,11.2,6.5,21.2,2.1,0.5,15.9,24.1,96,112,-0.7,0.7,0.0,0.001,-0.2,-1.7,-1.8,0.1,2.01024691358,4.26567901235,64.4074074074,46.6419753086,0.679012345679,0.382716049383,1.16049382716,1.91358024691,1.42424242424,LAL,12
722,JJ Redick/2016-17,JJ Redick,2016-17,32,NBA,78,28.2,6-4,78,2198,6.5,14.6,3.2,6.9,3.3,7.7,2.9,3.3,0.2,2.6,2.8,1.8,0.9,0.2,1.6,2.0,19.2,0.445,0.462,0.429,0.558,0.891,0.599,14.8,0.526,0.227,0.6,7.9,4.3,7.8,1.3,0.5,9.1,21.9,113,112,3.3,1.5,4.8,0.105,2.0,-2.0,0.0,1.1,2.01264367816,4.29551724138,34.5402298851,20.7471264368,0.413793103448,0.195402298851,0.781609195402,1.24137931034,1.07936507937,LAC,10
723,Solomon Hill/2016-17,Solomon Hill,2016-17,25,NBA,80,29.7,6-7,71,2374,2.8,7.2,1.3,3.1,1.4,4.1,1.6,1.9,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5,0.384,0.43,0.348,0.482,0.805,0.528,8.0,0.566,0.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,103,109,0.4,2.3,2.7,0.055,-1.8,1.5,-0.3,1.0,2.017375,4.071625,34.4125,25.775,0.5875,0.175,1.1875,2.3125,1.3768115942,NOP,2
724,Tristan Thompson/2014-15,Tristan Thompson,2014-15,23,NBA,82,26.8,6-9,15,2194,4.4,8.0,4.4,8.0,0.0,0.0,2.6,4.1,4.5,6.3,10.8,0.6,0.6,1.0,1.4,3.1,11.4,0.547,0.547,,0.547,0.641,0.58,15.6,0.0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14.0,121,106,4.7,2.1,6.8,0.148,-0.3,-0.3,-0.6,0.8,2.01805825243,4.23796116505,34.7087378641,25.7184466019,0.349514563107,0.0291262135922,3.43689320388,6.59223300971,3.47058823529,CLE,4
725,Avery Bradley/2015-16,Avery Bradley,2015-16,25,NBA,76,33.4,6-2,72,2536,6.5,14.5,4.4,8.7,2.1,5.8,1.4,1.7,0.7,2.4,3.1,2.2,1.7,0.3,1.5,2.3,16.4,0.447,0.505,0.361,0.52,0.78,0.538,13.2,0.399,0.121,2.0,7.3,4.6,9.8,2.2,0.6,9.2,19.8,105,106,2.0,2.8,4.8,0.09,0.5,-0.3,0.2,1.4,2.0204494382,3.62528089888,34.0224719101,19.7303370787,0.550561797753,0.14606741573,0.662921348315,1.25842696629,1.11320754717,BOS,2
726,Rajon Rondo/2014-15,Rajon Rondo,2014-15,28,NBA,68,29.7,6-1,68,2018,4.9,11.5,4.4,10.0,0.5,1.5,0.6,1.4,1.3,5.4,6.7,9.6,1.6,0.1,3.7,2.7,10.8,0.426,0.444,0.314,0.447,0.397,0.448,13.5,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,95,105,-0.7,2.3,1.6,0.037,-1.6,1.1,-0.5,0.8,2.02295774648,4.13042253521,78.985915493,62.7887323944,0.971830985915,0.760563380282,0.859154929577,1.47887323944,1.10909090909,TOT,3
727,Joakim Noah/2014-15,Joakim Noah,2014-15,29,NBA,67,30.6,6-11,67,2049,3.3,7.5,3.3,7.5,0.0,0.0,1.8,3.1,3.8,7.5,11.3,5.5,0.8,1.3,2.2,3.6,8.5,0.445,0.447,0.0,0.445,0.603,0.482,15.3,0.005,0.407,11.9,22.1,17.1,23.0,1.2,2.6,19.6,13.7,109,102,2.4,3.1,5.6,0.13,-0.2,3.6,3.4,2.8,2.02536585366,3.9512195122,67.7804878049,56.487804878,0.707317073171,0.414634146341,3.21951219512,6.13414634146,3.3417721519,CHI,11
728,Blake Griffin/2016-17,Blake Griffin,2016-17,27,NBA,61,34.0,6-10,61,2076,8.3,16.8,7.6,14.9,0.7,2.0,5.5,7.3,1.9,6.7,8.6,5.2,1.0,0.4,2.5,2.7,22.8,0.493,0.514,0.336,0.513,0.76,0.569,22.7,0.116,0.434,6.1,20.2,13.4,24.5,1.4,0.9,10.9,28.0,115,108,5.4,2.4,7.7,0.179,3.2,1.3,4.4,3.4,2.02787878788,3.5946969697,76.303030303,53.1666666667,0.515151515152,0.287878787879,1.92424242424,3.33333333333,2.18965517241,LAC,3
729,DeMarre Carroll/2014-15,DeMarre Carroll,2014-15,28,NBA,70,31.3,6-8,69,2189,5.2,10.7,3.3,5.7,2.0,5.0,2.1,3.0,1.6,4.5,6.1,1.9,1.5,0.3,1.2,2.5,14.5,0.487,0.567,0.395,0.579,0.702,0.603,15.9,0.466,0.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,117,104,4.3,2.8,7.0,0.154,2.4,0.5,2.9,2.7,2.02835164835,3.82032967033,46.4395604396,33.7362637363,0.67032967033,0.0659340659341,1.81318681319,3.18681318681,2.11538461538,ATL,0
730,DeAndre Jordan/2016-17,DeAndre Jordan,2016-17,28,NBA,81,31.7,6-11,81,2570,5.8,8.1,5.8,8.1,0.0,0.0,2.9,6.0,4.2,11.4,15.6,1.3,0.7,1.9,1.6,3.0,14.4,0.714,0.717,0.0,0.714,0.482,0.673,21.8,0.003,0.737,13.3,34.6,24.2,5.7,1.0,4.3,13.2,15.3,129,102,7.2,4.6,11.8,0.22,1.0,3.0,4.0,3.9,2.02850574713,3.78517241379,51.7701149425,40.3448275862,0.471264367816,0.0689655172414,3.44827586207,6.74712643678,3.52941176471,LAC,5
731,Courtney Lee/2015-16,Courtney Lee,2015-16,30,NBA,79,29.5,6-5,65,2334,4.5,9.9,3.2,6.5,1.3,3.3,1.5,1.8,0.4,2.7,3.2,2.1,1.3,0.4,1.1,2.1,11.7,0.454,0.493,0.378,0.518,0.839,0.551,11.5,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,109,109,2.1,1.7,3.9,0.08,-0.5,-0.1,-0.6,0.9,2.02955555556,4.04011111111,35.9444444444,25.7222222222,0.466666666667,0.177777777778,0.7,1.15555555556,1.16666666667,TOT,2
732,Trey Burke/2014-15,Trey Burke,2014-15,22,NBA,76,30.1,6-1,43,2288,5.8,15.8,3.9,9.7,2.0,6.1,1.7,2.3,0.5,2.7,3.2,5.2,1.0,0.2,2.0,1.9,15.3,0.368,0.4,0.318,0.43,0.752,0.455,12.6,0.388,0.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,100,108,0.8,1.6,2.4,0.05,0.0,-1.9,-1.9,0.1,2.03088607595,4.05392405063,74.9367088608,57.4810126582,0.784810126582,0.670886075949,0.544303797468,0.987341772152,1.0,UTA,3
733,Nikola Vucevic/2014-15,Nikola Vucevic,2014-15,24,NBA,74,34.2,7-0,74,2529,9.0,17.2,9.0,17.1,0.0,0.1,2.3,3.1,3.4,8.1,11.5,2.1,0.8,0.8,2.1,3.1,20.3,0.523,0.524,0.333,0.524,0.752,0.548,21.5,0.005,0.181,10.4,26.0,18.1,11.0,1.1,1.7,10.2,26.0,109,106,4.5,2.5,7.0,0.133,0.7,-0.1,0.5,1.6,2.0317721519,3.57683544304,51.3544303797,31.8860759494,0.405063291139,0.189873417722,3.91139240506,7.27848101266,4.17567567568,ORL,5
734,Brandon Ingram/2016-17,Brandon Ingram,2016-17,19,NBA,79,28.8,6-9,40,2279,4.4,10.8,3.5,7.9,0.9,3.0,2.1,3.4,0.9,4.1,5.0,2.6,0.8,0.6,1.8,2.5,11.7,0.402,0.443,0.294,0.442,0.621,0.474,8.5,0.273,0.312,2.8,12.8,7.6,10.5,1.1,1.3,12.9,16.8,96,115,-1.0,0.7,-0.3,-0.007,-3.1,-0.7,-3.8,-1.1,2.03217948718,4.25320512821,44.0769230769,31.5,0.358974358974,0.141025641026,1.19230769231,2.02564102564,1.55,LAL,2
735,Patrick Beverley/2015-16,Patrick Beverley,2015-16,27,NBA,71,28.7,6-1,63,2041,4.6,10.5,2.4,5.0,2.2,5.5,1.1,1.6,1.3,3.1,4.4,4.2,1.7,0.5,1.6,4.1,12.3,0.434,0.472,0.4,0.539,0.682,0.553,13.0,0.522,0.148,3.9,9.6,6.8,17.9,2.3,1.1,12.6,15.3,114,110,3.1,1.3,4.4,0.102,1.4,-0.3,1.1,1.6,2.03333333333,4.27790123457,52.8024691358,41.3333333333,0.975308641975,0.407407407407,0.950617283951,1.59259259259,1.30508474576,HOU,7
736,Jeff Green/2014-15,Jeff Green,2014-15,28,NBA,78,31.5,6-9,70,2454,6.1,14.2,4.7,9.9,1.4,4.3,3.5,4.2,0.9,3.9,4.8,2.0,0.8,0.5,1.6,2.2,17.1,0.43,0.473,0.332,0.48,0.833,0.534,14.4,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,106,106,2.7,2.4,5.2,0.101,0.1,-0.8,-0.7,0.8,2.03411111111,3.94911111111,46.2111111111,30.1777777778,0.522222222222,0.177777777778,1.31111111111,2.61111111111,1.49367088608,TOT,0
737,Gerald Henderson/2014-15,Gerald Henderson,2014-15,27,NBA,80,28.9,6-5,72,2315,5.8,13.2,5.1,11.1,0.7,2.1,2.9,3.4,0.6,3.7,4.2,3.2,0.8,0.3,1.7,2.1,15.1,0.437,0.457,0.331,0.463,0.848,0.514,13.2,0.161,0.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,102,106,1.3,2.3,3.6,0.074,-1.2,-0.4,-1.5,0.3,2.03487804878,4.21414634146,41.9634146341,27.5853658537,0.487804878049,0.292682926829,0.621951219512,1.26829268293,0.980769230769,CHO,2
738,Andre Drummond/2014-15,Andre Drummond,2014-15,21,NBA,82,30.5,6-11,82,2502,7.1,13.8,7.1,13.8,0.0,0.0,2.0,5.3,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3,0.514,0.515,0.0,0.514,0.389,0.504,21.4,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,107,100,3.4,4.3,7.7,0.147,-1.2,1.1,-0.2,1.2,2.03542168675,3.99951807229,37.4457831325,21.9397590361,0.289156626506,0.0361445783133,4.25301204819,8.89156626506,4.30487804878,DET,5
739,Aaron Gordon/2016-17,Aaron Gordon,2016-17,21,NBA,80,28.7,6-9,72,2298,6.2,13.6,5.0,9.4,1.2,4.2,2.4,3.4,1.8,4.5,6.3,2.3,1.0,0.6,1.4,2.7,16.0,0.454,0.528,0.288,0.499,0.719,0.53,14.4,0.309,0.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,107,111,2.0,1.7,3.7,0.076,-0.2,-0.4,-0.7,0.8,2.03682926829,4.23768292683,38.3414634146,24.5609756098,0.487804878049,0.19512195122,1.25609756098,2.36585365854,1.41095890411,ORL,8
740,Marcin Gortat/2015-16,Marcin Gortat,2015-16,31,NBA,75,30.1,6-11,74,2256,6.9,12.2,6.9,12.2,0.0,0.0,2.3,3.3,3.5,8.3,11.8,1.7,0.7,1.5,1.9,3.1,16.1,0.567,0.567,0.0,0.567,0.705,0.592,19.0,0.001,0.271,10.8,26.3,18.4,7.5,1.0,3.4,12.4,18.9,114,104,4.2,3.1,7.3,0.156,-0.5,1.7,1.2,1.8,2.03727272727,4.0725974026,46.4155844156,33.0519480519,0.532467532468,0.0649350649351,3.87012987013,7.49350649351,4.08219178082,WAS,5
741,Michael KiddGilchrist/2014-15,Michael KiddGilchrist,2014-15,21,NBA,55,28.9,6-7,52,1587,5.1,10.9,5.1,10.9,0.0,0.0,3.4,4.9,2.5,7.0,9.4,1.7,0.7,0.9,1.4,2.6,13.6,0.465,0.465,,0.465,0.701,0.519,15.1,0.0,0.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,106,103,1.6,2.2,3.8,0.114,-2.2,1.3,-0.8,0.5,2.04333333333,4.26456140351,38.1578947368,25.6315789474,0.614035087719,0.0526315789474,1.36842105263,2.85964912281,1.52941176471,CHO,8
742,Kevin Love/2014-15,Kevin Love,2014-15,26,NBA,75,33.8,6-10,75,2532,5.9,13.5,3.8,8.0,2.0,5.6,3.7,4.6,2.0,8.4,10.4,2.4,0.7,0.6,1.7,2.0,17.5,0.434,0.48,0.367,0.509,0.804,0.562,18.8,0.412,0.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,115,105,5.8,2.9,8.7,0.165,2.0,-0.1,1.9,2.5,2.04357142857,3.67857142857,61.0,43.7023809524,0.619047619048,0.285714285714,3.39285714286,6.52380952381,3.65384615385,CLE,11
743,Wesley Matthews/2016-17,Wesley Matthews,2016-17,30,NBA,73,34.2,6-5,73,2495,4.8,12.2,2.3,5.3,2.5,6.9,2.1,2.6,0.3,3.5,3.7,3.0,1.1,0.2,1.5,2.3,14.2,0.393,0.432,0.363,0.496,0.816,0.533,11.9,0.566,0.211,0.8,11.8,6.0,13.6,1.6,0.6,9.9,19.4,104,110,1.0,2.1,3.1,0.06,0.2,-0.1,0.1,1.3,2.04417721519,3.64569620253,44.0886075949,29.9240506329,0.341772151899,0.101265822785,0.898734177215,1.46835443038,1.36538461538,DAL,2
744,TJ McConnell/2016-17,TJ McConnell,2016-17,24,NBA,81,26.3,6-2,51,2133,4.0,8.6,3.8,7.7,0.2,0.9,1.2,1.5,0.7,3.6,4.2,9.0,2.3,0.2,2.7,2.3,9.4,0.461,0.492,0.2,0.472,0.811,0.504,13.7,0.107,0.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,107,108,1.4,2.4,3.8,0.084,-2.0,0.1,-1.9,0.0,2.04426829268,4.65731707317,79.256097561,68.2804878049,1.34146341463,0.646341463415,0.865853658537,1.34146341463,1.12698412698,PHI,3
745,Draymond Green/2016-17,Draymond Green,2016-17,26,NBA,76,32.5,6-7,76,2471,4.0,9.5,2.8,5.6,1.2,3.8,2.2,3.1,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3,0.418,0.494,0.308,0.481,0.709,0.522,16.5,0.405,0.328,4.6,20.9,13.3,27.6,3.0,3.4,19.8,16.2,111,99,2.8,5.4,8.2,0.16,0.4,5.0,5.4,4.6,2.04473684211,3.73505263158,72.6736842105,58.6,1.30526315789,0.547368421053,3.0,6.87368421053,3.16666666667,GSW,3
746,LaMarcus Aldridge/2016-17,LaMarcus Aldridge,2016-17,31,NBA,72,32.4,6-11,72,2335,7.7,16.2,7.4,15.3,0.4,0.9,3.4,4.2,2.7,5.4,8.1,2.1,0.7,1.4,1.5,2.4,19.2,0.477,0.48,0.411,0.488,0.812,0.532,18.6,0.053,0.258,8.6,16.6,12.7,9.9,1.0,3.1,7.7,24.5,111,104,3.5,3.7,7.3,0.149,-0.3,1.4,1.1,1.8,2.04593406593,3.79626373626,50.1318681319,32.2307692308,0.450549450549,0.175824175824,2.17582417582,4.89010989011,2.41463414634,SAS,0
747,Otto Porter/2015-16,Otto Porter,2015-16,22,NBA,75,30.3,6-8,73,2276,5.4,11.3,3.8,7.1,1.6,4.2,1.5,2.0,1.5,4.7,6.2,1.9,1.7,0.5,1.1,2.6,13.8,0.473,0.536,0.367,0.541,0.754,0.564,14.5,0.372,0.176,4.7,14.7,9.6,7.9,2.2,1.1,8.3,16.2,112,105,3.0,2.7,5.6,0.119,0.8,1.0,1.8,2.2,2.05024390244,4.065,35.3048780488,24.0853658537,0.439024390244,0.121951219512,1.09756097561,1.98780487805,1.45161290323,WAS,8
